,ecosystem,species,year,biomass,abundance,biomass_index,abundance_index,avg_len,avg_mass,source,agency,season,species_lower
14203,NB,Blue_crab,1997,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14204,NB,Blue_crab,1998,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14205,NB,Blue_crab,1999,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14206,NB,Blue_crab,2000,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14207,NB,Blue_crab,2001,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14208,NB,Blue_crab,2002,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14209,NB,Blue_crab,2003,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14210,NB,Blue_crab,2004,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14211,NB,Blue_crab,2005,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14212,NB,Blue_crab,2006,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14213,NB,Blue_crab,2007,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14214,NB,Blue_crab,2008,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14215,NB,Blue_crab,2009,0.0,0.0,,,,,Survey,RIDEM,Spring,blue_crab
14216,NB,Blue_crab,2010,0.0031683057888,15.729177715,,,0.15857142857,0.20142857092,Survey,RIDEM,Spring,blue_crab
18380,NB,Spot,1980,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18381,NB,Spot,1981,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18382,NB,Spot,1982,7.9818249686e-05,1.4003201692,,,0.18,0.05700000003,Survey,RIDEM,Fall,spot
18383,NB,Spot,1983,0.00042059028683,2.8418262257,,,0.18,0.14800000191,Survey,RIDEM,Fall,spot
18384,NB,Spot,1984,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18385,NB,Spot,1985,0.00015584208567,1.5584208335,,,0.18,0.10000000149,Survey,RIDEM,Fall,spot
18386,NB,Spot,1986,0.0010209126711,7.292233334,,,0.19,0.1400000006,Survey,RIDEM,Fall,spot
18387,NB,Spot,1987,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18388,NB,Spot,1988,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18389,NB,Spot,1989,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18390,NB,Spot,1990,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18391,NB,Spot,1991,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18392,NB,Spot,1992,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18393,NB,Spot,1993,0.0017477231136,17.050957354,,,0.175,0.10249999911,Survey,RIDEM,Fall,spot
18394,NB,Spot,1994,0.00023005260265,2.3005259923,,,0.17,0.10000000149,Survey,RIDEM,Fall,spot
18395,NB,Spot,1995,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18396,NB,Spot,1996,0.00026351479504,5.8558843439,,,0.135,0.044999999925,Survey,RIDEM,Fall,spot
18397,NB,Spot,1997,0.005233696749,4.6010519845,,,0.355,1.1375000253,Survey,RIDEM,Fall,spot
18398,NB,Spot,1998,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18399,NB,Spot,1999,0.0036527862802,28.279636588,,,0.17,0.12916666269,Survey,RIDEM,Fall,spot
18400,NB,Spot,2000,0.0022078147787,26.571075211,,,0.169,0.083090908487,Survey,RIDEM,Fall,spot
18401,NB,Spot,2001,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18402,NB,Spot,2002,0.0015097201824,9.6622091675,,,0.2,0.15625,Survey,RIDEM,Fall,spot
18403,NB,Spot,2003,0.00023005260265,2.3005259923,,,0.17,0.10000000149,Survey,RIDEM,Fall,spot
18404,NB,Spot,2004,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18405,NB,Spot,2005,0.00031402178643,4.8311045838,,,0.15,0.064999997616,Survey,RIDEM,Fall,spot
18406,NB,Spot,2006,0.00063264463587,6.9015779768,,,0.16333333333,0.091666664928,Survey,RIDEM,Fall,spot
18407,NB,Spot,2007,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18408,NB,Spot,2008,0.0031287152795,27.606311907,,,0.16714285714,0.1133333308,Survey,RIDEM,Fall,spot
18409,NB,Spot,2009,0.00017253945628,2.3005259923,,,0.17,0.07500000298,Survey,RIDEM,Fall,spot
18410,NB,Spot,2010,0.0,0.0,,,,,Survey,RIDEM,Fall,spot
18412,NB,Spot,1980,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18413,NB,Spot,1981,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18414,NB,Spot,1982,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18415,NB,Spot,1983,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18416,NB,Spot,1984,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18417,NB,Spot,1985,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18418,NB,Spot,1986,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18419,NB,Spot,1987,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18420,NB,Spot,1988,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18421,NB,Spot,1989,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18422,NB,Spot,1990,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18423,NB,Spot,1991,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18424,NB,Spot,1992,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18425,NB,Spot,1993,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18426,NB,Spot,1994,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18427,NB,Spot,1995,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18428,NB,Spot,1996,0.0011502629961,2.3005259923,,,0.35,0.5,Survey,RIDEM,Spring,spot
18429,NB,Spot,1997,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18430,NB,Spot,1998,0.0016025127568,2.3566363823,,,0.37,0.68000000715,Survey,RIDEM,Spring,spot
18431,NB,Spot,1999,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18432,NB,Spot,2000,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18433,NB,Spot,2001,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18434,NB,Spot,2002,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18435,NB,Spot,2003,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18436,NB,Spot,2004,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18437,NB,Spot,2005,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18438,NB,Spot,2006,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18439,NB,Spot,2007,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18440,NB,Spot,2008,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18441,NB,Spot,2009,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18442,NB,Spot,2010,0.0,0.0,,,,,Survey,RIDEM,Spring,spot
18572,NB,Striped_bass,1980,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18573,NB,Striped_bass,1981,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18574,NB,Striped_bass,1982,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18575,NB,Striped_bass,1983,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18576,NB,Striped_bass,1984,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18577,NB,Striped_bass,1985,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18578,NB,Striped_bass,1986,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18579,NB,Striped_bass,1987,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18580,NB,Striped_bass,1988,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18581,NB,Striped_bass,1989,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18582,NB,Striped_bass,1990,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18583,NB,Striped_bass,1991,0.05388539728,7.4324685904,,,0.84666666667,7.25,Survey,RIDEM,Fall,striped_bass
18584,NB,Striped_bass,1992,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18585,NB,Striped_bass,1993,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18586,NB,Striped_bass,1994,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18587,NB,Striped_bass,1995,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18588,NB,Striped_bass,1996,0.025180303796,29.27942172,,,0.40428571429,0.86000003815,Survey,RIDEM,Fall,striped_bass
18589,NB,Striped_bass,1997,0.017483997322,11.502629961,,,0.485,1.5199999809,Survey,RIDEM,Fall,striped_bass
18590,NB,Striped_bass,1998,0.0069015779768,4.6010519845,,,0.49,1.5,Survey,RIDEM,Fall,striped_bass
18591,NB,Striped_bass,1999,0.0090730498472,4.7132727646,,,0.53,1.9249999523,Survey,RIDEM,Fall,striped_bass
18592,NB,Striped_bass,2000,0.0055557701561,2.4155522919,,,0.56,2.2999999523,Survey,RIDEM,Fall,striped_bass
18593,NB,Striped_bass,2001,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18594,NB,Striped_bass,2002,0.0072466568756,2.4155522919,,,0.63,3.0,Survey,RIDEM,Fall,striped_bass
18595,NB,Striped_bass,2003,0.037613599754,9.2021039691,,,0.6875,4.0874999762,Survey,RIDEM,Fall,striped_bass
18596,NB,Striped_bass,2004,0.048656124407,13.803155954,,,0.63166666667,3.5249999762,Survey,RIDEM,Fall,striped_bass
18597,NB,Striped_bass,2005,0.11159851946,31.402179794,,,0.68,3.5538462676,Survey,RIDEM,Fall,striped_bass
18598,NB,Striped_bass,2006,0.14378287177,73.616831752,,,0.54583333333,1.9531249627,Survey,RIDEM,Fall,striped_bass
18599,NB,Striped_bass,2007,0.036386464754,14.139818294,,,0.57,2.5733332634,Survey,RIDEM,Fall,striped_bass
18600,NB,Striped_bass,2008,0.0,0.0,,,,,Survey,RIDEM,Fall,striped_bass
18601,NB,Striped_bass,2009,0.0045320362706,2.3005259923,,,0.54,1.9700000286,Survey,RIDEM,Fall,striped_bass
18602,NB,Striped_bass,2010,0.051117687065,16.103681946,,,0.63571428571,3.1742856843,Survey,RIDEM,Fall,striped_bass
18604,NB,Striped_bass,1980,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18605,NB,Striped_bass,1981,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18606,NB,Striped_bass,1982,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18607,NB,Striped_bass,1983,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18608,NB,Striped_bass,1984,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18609,NB,Striped_bass,1985,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18610,NB,Striped_bass,1986,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18611,NB,Striped_bass,1987,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18612,NB,Striped_bass,1988,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18613,NB,Striped_bass,1989,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18614,NB,Striped_bass,1990,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18615,NB,Striped_bass,1991,0.010639932714,6.9015779768,,,0.45666666667,1.5416666667,Survey,RIDEM,Spring,striped_bass
18616,NB,Striped_bass,1992,0.00057513149807,2.3005259923,,,0.3,0.25,Survey,RIDEM,Spring,striped_bass
18617,NB,Striped_bass,1993,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18618,NB,Striped_bass,1994,0.0016908865755,2.4155522919,,,0.38,0.69999998808,Survey,RIDEM,Spring,striped_bass
18619,NB,Striped_bass,1995,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18620,NB,Striped_bass,1996,0.0010352366691,2.3005259923,,,0.32,0.44999998808,Survey,RIDEM,Spring,striped_bass
18621,NB,Striped_bass,1997,0.0043479941542,9.6622091675,,,0.325,0.45000000298,Survey,RIDEM,Spring,striped_bass
18622,NB,Striped_bass,1998,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18623,NB,Striped_bass,1999,0.0051761836197,11.502629961,,,0.326,0.45000001192,Survey,RIDEM,Spring,striped_bass
18624,NB,Striped_bass,2000,0.0033346404964,14.139818294,,,0.25833333333,0.23583333443,Survey,RIDEM,Spring,striped_bass
18625,NB,Striped_bass,2001,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18626,NB,Striped_bass,2002,0.00094265453186,4.7132727646,,,0.25,0.19999999553,Survey,RIDEM,Spring,striped_bass
18627,NB,Striped_bass,2003,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18628,NB,Striped_bass,2004,0.011359624276,5.2228157662,,,0.49,2.174999997,Survey,RIDEM,Spring,striped_bass
18629,NB,Striped_bass,2005,0.039457765748,96.622091675,,,0.33142857143,0.40837209239,Survey,RIDEM,Spring,striped_bass
18630,NB,Striped_bass,2006,0.036635876488,69.015779768,,,0.3515,0.53083333423,Survey,RIDEM,Spring,striped_bass
18631,NB,Striped_bass,2007,0.0024273354064,7.069909147,,,0.27666666667,0.3433333238,Survey,RIDEM,Spring,striped_bass
18632,NB,Striped_bass,2008,0.024224539455,39.108941868,,,0.36545454545,0.61941178406,Survey,RIDEM,Spring,striped_bass
18633,NB,Striped_bass,2009,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18634,NB,Striped_bass,2010,0.0,0.0,,,,,Survey,RIDEM,Spring,striped_bass
18794,NB,Summer_flounder,1980,0.060273520464,78.505449486,,,0.39542857143,0.7677622491,Survey,RIDEM,Fall,summer_flounder
18795,NB,Summer_flounder,1981,0.20844515314,317.08376564,,,0.38617142857,0.65738197829,Survey,RIDEM,Fall,summer_flounder
18796,NB,Summer_flounder,1982,0.065931275117,79.818249645,,,0.41377358491,0.82601755125,Survey,RIDEM,Fall,summer_flounder
18797,NB,Summer_flounder,1983,0.055198212547,59.67835074,,,0.4315,0.92492858569,Survey,RIDEM,Fall,summer_flounder
18798,NB,Summer_flounder,1984,0.092102671423,130.90735001,,,0.39,0.70357142983,Survey,RIDEM,Fall,summer_flounder
18799,NB,Summer_flounder,1985,0.050298032526,91.946829175,,,0.35290909091,0.54703389967,Survey,RIDEM,Fall,summer_flounder
18800,NB,Summer_flounder,1986,0.197902098,337.2657917,,,0.3734375,0.58678378559,Survey,RIDEM,Fall,summer_flounder
18801,NB,Summer_flounder,1987,0.086931464566,136.40765884,,,0.38854545455,0.63729166902,Survey,RIDEM,Fall,summer_flounder
18802,NB,Summer_flounder,1988,0.040719310036,55.212623814,,,0.4052173913,0.7374999995,Survey,RIDEM,Fall,summer_flounder
18803,NB,Summer_flounder,1989,0.0094321566231,6.9015779768,,,0.51,1.3666666746,Survey,RIDEM,Fall,summer_flounder
18804,NB,Summer_flounder,1990,0.048364724726,75.150515747,,,0.38851851852,0.64357142789,Survey,RIDEM,Fall,summer_flounder
18805,NB,Summer_flounder,1991,0.022235468592,22.297405771,,,0.43555555556,0.99722222487,Survey,RIDEM,Fall,summer_flounder
18806,NB,Summer_flounder,1992,0.11622257303,132.51029715,,,0.41911111111,0.87708333259,Survey,RIDEM,Fall,summer_flounder
18807,NB,Summer_flounder,1993,0.081489367734,71.045655643,,,0.4464,1.14700001,Survey,RIDEM,Fall,summer_flounder
18808,NB,Summer_flounder,1994,0.014550826737,18.404207938,,,0.40571428571,0.79062499106,Survey,RIDEM,Fall,summer_flounder
18809,NB,Summer_flounder,1995,0.073329266209,73.616831752,,,0.43535714286,0.99609375279,Survey,RIDEM,Fall,summer_flounder
18810,NB,Summer_flounder,1996,0.13910653221,202.02800987,,,0.39557692308,0.68855072277,Survey,RIDEM,Fall,summer_flounder
18811,NB,Summer_flounder,1997,0.15310000468,181.74155339,,,0.40745762712,0.84240506269,Survey,RIDEM,Fall,summer_flounder
18812,NB,Summer_flounder,1998,0.058456365387,52.912097822,,,0.44055555556,1.1047826072,Survey,RIDEM,Fall,summer_flounder
18813,NB,Summer_flounder,1999,0.25121743736,322.85918438,,,0.40281553398,0.77810218669,Survey,RIDEM,Fall,summer_flounder
18814,NB,Summer_flounder,2000,0.22104719035,265.71075211,,,0.40325842697,0.83190909136,Survey,RIDEM,Fall,summer_flounder
18815,NB,Summer_flounder,2001,0.18205212475,207.0473393,,,0.42394366197,0.87927777949,Survey,RIDEM,Fall,summer_flounder
18816,NB,Summer_flounder,2002,0.32911900078,461.37048775,,,0.39627737226,0.71335078752,Survey,RIDEM,Fall,summer_flounder
18817,NB,Summer_flounder,2003,0.42250310255,506.1157183,,,0.42317365269,0.8347954574,Survey,RIDEM,Fall,summer_flounder
18818,NB,Summer_flounder,2004,0.30988084839,276.06311907,,,0.45580645161,1.12249999,Survey,RIDEM,Fall,summer_flounder
18819,NB,Summer_flounder,2005,0.28827201246,323.68400711,,,0.429,0.89059702096,Survey,RIDEM,Fall,summer_flounder
18820,NB,Summer_flounder,2006,0.17628930678,193.24418335,,,0.42723684211,0.91226190471,Survey,RIDEM,Fall,summer_flounder
18821,NB,Summer_flounder,2007,0.36394478366,320.502548,,,0.45132231405,1.1355441195,Survey,RIDEM,Fall,summer_flounder
18822,NB,Summer_flounder,2008,0.40656045021,381.88731472,,,0.42634782609,1.0646084186,Survey,RIDEM,Fall,summer_flounder
18823,NB,Summer_flounder,2009,0.47459850961,529.12097822,,,0.4162195122,0.89695651683,Survey,RIDEM,Fall,summer_flounder
18824,NB,Summer_flounder,2010,0.34146707257,414.09467861,,,0.40960784314,0.82461110999,Survey,RIDEM,Fall,summer_flounder
18826,NB,Summer_flounder,1980,0.011824381868,5.5743514428,,,0.54666666667,2.1212121248,Survey,RIDEM,Spring,summer_flounder
18827,NB,Summer_flounder,1981,0.026217289908,47.567798978,,,0.3635483871,0.55115625425,Survey,RIDEM,Spring,summer_flounder
18828,NB,Summer_flounder,1982,0.0055102199988,8.2818935721,,,0.36833333333,0.6653333505,Survey,RIDEM,Spring,summer_flounder
18829,NB,Summer_flounder,1983,0.025040091372,28.578365143,,,0.4145,0.87619047647,Survey,RIDEM,Spring,summer_flounder
18830,NB,Summer_flounder,1984,0.012835554776,26.225996312,,,0.34444444444,0.48942105472,Survey,RIDEM,Spring,summer_flounder
18831,NB,Summer_flounder,1985,0.011456845881,22.175562024,,,0.37153846154,0.51664286426,Survey,RIDEM,Spring,summer_flounder
18832,NB,Summer_flounder,1986,0.088892324357,219.5956629,,,0.32909090909,0.40480000007,Survey,RIDEM,Spring,summer_flounder
18833,NB,Summer_flounder,1987,0.027256720368,91.047740232,,,0.3121875,0.29936734617,Survey,RIDEM,Spring,summer_flounder
18834,NB,Summer_flounder,1988,0.013122628239,31.458355429,,,0.35,0.41714285633,Survey,RIDEM,Spring,summer_flounder
18835,NB,Summer_flounder,1989,0.0098462511811,16.103681946,,,0.38833333333,0.61142856734,Survey,RIDEM,Spring,summer_flounder
18836,NB,Summer_flounder,1990,0.0089030355325,16.103681946,,,0.36,0.55285713928,Survey,RIDEM,Spring,summer_flounder
18837,NB,Summer_flounder,1991,0.023016762422,39.108941868,,,0.358,0.58852940842,Survey,RIDEM,Spring,summer_flounder
18838,NB,Summer_flounder,1992,0.0036348310808,11.502629961,,,0.328,0.31600000113,Survey,RIDEM,Spring,summer_flounder
18839,NB,Summer_flounder,1993,0.0,0.0,,,,,Survey,RIDEM,Spring,summer_flounder
18840,NB,Summer_flounder,1994,0.0067877020179,9.6622091675,,,0.3975,0.70250000805,Survey,RIDEM,Spring,summer_flounder
18841,NB,Summer_flounder,1995,0.016333735011,27.606311907,,,0.3675,0.59166668355,Survey,RIDEM,Spring,summer_flounder
18842,NB,Summer_flounder,1996,0.015413523709,20.70473393,,,0.39333333333,0.74444442325,Survey,RIDEM,Spring,summer_flounder
18843,NB,Summer_flounder,1997,0.039252724815,70.051016464,,,0.3748,0.56034482861,Survey,RIDEM,Spring,summer_flounder
18844,NB,Summer_flounder,1998,0.032415533392,49.489364029,,,0.39947368421,0.65499999906,Survey,RIDEM,Spring,summer_flounder
18845,NB,Summer_flounder,1999,0.025581849113,32.207363892,,,0.40642857143,0.79428571676,Survey,RIDEM,Spring,summer_flounder
18846,NB,Summer_flounder,2000,0.075659811521,117.83181912,,,0.38404761905,0.64210000396,Survey,RIDEM,Spring,summer_flounder
18847,NB,Summer_flounder,2001,0.1617767179,172.35292029,,,0.42490566038,0.93863636097,Survey,RIDEM,Spring,summer_flounder
18848,NB,Summer_flounder,2002,0.1243714853,176.74772867,,,0.39707692308,0.70366666794,Survey,RIDEM,Spring,summer_flounder
18849,NB,Summer_flounder,2003,0.10851132068,157.89463762,,,0.40403508772,0.68723879621,Survey,RIDEM,Spring,summer_flounder
18850,NB,Summer_flounder,2004,0.17098193308,232.4153016,,,0.41333333333,0.73567416561,Survey,RIDEM,Spring,summer_flounder
18851,NB,Summer_flounder,2005,0.030537074526,38.199431592,,,0.41,0.79941175177,Survey,RIDEM,Spring,summer_flounder
18852,NB,Summer_flounder,2006,0.25802239546,386.4883667,,,0.40121495327,0.667607146,Survey,RIDEM,Spring,summer_flounder
18853,NB,Summer_flounder,2007,0.075459497444,89.552182528,,,0.40944444444,0.84263158433,Survey,RIDEM,Spring,summer_flounder
18854,NB,Summer_flounder,2008,0.037084478801,52.912097822,,,0.39217391304,0.70086956154,Survey,RIDEM,Spring,summer_flounder
18855,NB,Summer_flounder,2009,0.012560871594,13.803155954,,,0.45,0.90999997656,Survey,RIDEM,Spring,summer_flounder
18856,NB,Summer_flounder,2010,0.060849446828,101.11614245,,,0.3625,0.60177777112,Survey,RIDEM,Spring,summer_flounder
18899,NB,Summer_flounder,1980,0.68151865101,93.399336554,0.70535981268,0.9666667,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18900,NB,Summer_flounder,1980,0.075868911494,9.662,0.078522988506,0.1,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18901,NB,Summer_flounder,1981,3.4668342618,475.11541982,3.588112463,4.917361,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18902,NB,Summer_flounder,1981,0.97407260909,124.04935518,1.0081480119,1.283889,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18903,NB,Summer_flounder,1982,1.5226456275,208.67233964,1.575911434,2.159722,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18904,NB,Summer_flounder,1982,0.63329464714,80.650858964,0.65544881716,0.8347222,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18905,NB,Summer_flounder,1983,1.3924130579,190.8245,1.4411230159,1.975,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18906,NB,Summer_flounder,1983,0.47734192677,60.790086554,0.49404049552,0.6291667,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18907,NB,Summer_flounder,1984,0.51897251024,71.123054482,0.53712741694,0.7361111,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18908,NB,Summer_flounder,1984,0.34246384504,43.613195518,0.35444405406,0.4513889,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18909,NB,Summer_flounder,1985,0.3906982022,53.543586554,0.40436576506,0.5541667,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18910,NB,Summer_flounder,1985,0.32771151454,41.734467928,0.33917565156,0.4319444,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18911,NB,Summer_flounder,1986,0.84406458028,115.67558964,0.87359198952,1.197222,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18912,NB,Summer_flounder,1986,0.67439033282,85.884445518,0.69798212878,0.8888889,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18913,NB,Summer_flounder,1987,1.0340284974,141.70936554,1.0702013014,1.466667,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18914,NB,Summer_flounder,1987,1.3972527062,177.94186554,1.4461319667,1.841667,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18915,NB,Summer_flounder,1988,0.79902160415,109.50263446,0.82697330175,1.133333,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18916,NB,Summer_flounder,1988,0.5405659944,68.84175,0.5594762931,0.7125,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18917,NB,Summer_flounder,1989,0.47001287006,64.413336554,0.48645505078,0.6666667,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18918,NB,Summer_flounder,1989,0.07270770432,9.2594163446,0.075251194701,0.09583333,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18919,NB,Summer_flounder,1990,0.15765013445,21.605304482,0.16316511535,0.2236111,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18920,NB,Summer_flounder,1990,0.05900915507,7.5148891036,0.061073437249,0.07777778,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18921,NB,Summer_flounder,1991,1.0829878556,148.41904482,1.1208733757,1.536111,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18922,NB,Summer_flounder,1991,0.14225420905,18.11625,0.14723060345,0.1875,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18923,NB,Summer_flounder,1992,0.36621831161,50.188717928,0.37902950902,0.5194444,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18924,NB,Summer_flounder,1992,0.17281253749,22.007891036,0.17885793571,0.2277778,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18925,NB,Summer_flounder,1993,0.43769943986,59.984913446,0.45301121906,0.6208333,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18926,NB,Summer_flounder,1993,0.063224090383,8.0516663446,0.065435821137,0.08333333,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18927,NB,Summer_flounder,1994,0.23206886649,31.804086554,0.24018719363,0.3291667,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18928,NB,Summer_flounder,1994,0.12328698118,15.70075,0.12759985632,0.1625,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18929,NB,Summer_flounder,1995,0.6844561843,93.801913446,0.70840010795,0.9708333,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18930,NB,Summer_flounder,1995,0.95468355007,121.58013446,0.98808067695,1.258333,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18931,NB,Summer_flounder,1996,1.3894752426,190.42188446,1.4380824287,1.970833,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18932,NB,Summer_flounder,1996,1.2992551093,165.46175,1.3447061782,1.7125,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18933,NB,Summer_flounder,1997,1.2044076843,165.05913446,1.2465407621,1.708333,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
18934,NB,Summer_flounder,1997,1.571118456,200.08388446,1.6260799586,2.070833,,,Trawl_Survey_-_Whale_Rock,URI,nd,summer_flounder
18935,NB,Summer_flounder,1998,1.6274192462,223.03113446,1.6843502859,2.308333,,,Trawl_Survey_-_Fox_Island,URI,nd,summer_flounder
